id,slug,title,status,visible,species,category,product_type,price,compare_at_price,cost,margin_pct,cj_product_id,supplier_name,supplier_status,variant_count,stock,us_stock,eu_stock,cn_stock,effective_stock,warehouse,us_available,shipping_days,weight,image_count,description_chars,quality_score,seo_tier,indexable,dedupe_key,duplicate_risk,views_90d,atc_90d,units_sold,revenue,s_margin,s_us_stock,s_shipping,s_problem,s_differentiation,s_spec,s_visual,s_ugc,s_bundle,s_return_risk,s_supplier,score_total,hard_gates,blocking_gates,role,evidence,inference
b7820153-07c6-4f8e-a0be-be7540ee72cb,smart-laser-cat-teaser-toy-usb-charging,Smart Laser Cat Teaser Toy USB Charging,active,true,unknown,Pet Supplies > Pet Toys > Pet Training and Educational Toys,Pet Supplies > Cat Supplies > Toys > Laser Toys,33.99,43.99,13.78,59.5,1769626131092738048,CJ Dropshipping,unknown,1,10,10,0,0,10,US,true,,136,7,274,,C,true,,none-detected,68,2,0,0,11,12,10,0,1,2,8,4,5,3,4,60,UNUSABLE_SHIPPING_PROMISE,0,CORE_CANDIDATE,"margin 59.5% (price 33.99, cost 13.78); stock us=10 eu=0 cn=0 effective=10; variant payload us=10 total=10; description 274 chars, quality_score=n/a; 7 gallery images + primary",no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
c2cc0cd8-d9d9-48dd-99ba-de72117e9204,prokel-pet-toys-cat-catnip-toys-flappingsquirrel-rechargeable-touch-activated-c2cc,Interactive Catnip Toy – Rechargeable Flapping Squirrel for Kittens,active,false,cat,Cat Toys,Pet Supplies > Cat Supplies > Cat Toys > Interactive Toys,36.95,45.99,14.79,60,1878689566212915202,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,141,8,1053,90,A,true,prokel pet toys cat catnip toys flappingsquirrel rechargeable touch activated kittentoys lifelike interactive cats toy indoor catkicker plush toys for all breeds universalinteractive toy cat toys,none-detected,12,0,0,0,11,6,10,0,1,8,8,4,5,3,4,60,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,ACCESSORY_CANDIDATE,"margin 60.0% (price 36.95, cost 14.79); stock us=0 eu=0 cn=0 effective=0; variant payload us=586 total=586; description 1053 chars, quality_score=90; 8 gallery images + primary",column stock is 0 but CJ variant payload reports 586 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score
7bcc5691-f68a-4c59-a51b-4cb14aee9d99,pet-corn-chew-stick-for-dogs-food-grade-silicone-teething-toy-durable-bite-7bcc,Durable Dog Chew Toy – Food Grade Silicone Corn Teething Stick for Dogs,active,true,dog,Dog Toys,Pet Supplies > Dog Supplies > Toys > Chew Toy,41.99,54.99,21.17,49.6,2001621689229033473,CJ Dropshipping,unknown,3,690,690,0,0,690,US,true,,1000,8,274,,B1,true,pet corn chew stick for dogs foodgrade silicone teething toy durable biteresistant dog chew toy for small to large breeds,none-detected,29,0,0,0,8,15,10,0,1,2,8,4,5,3,3,59,UNUSABLE_SHIPPING_PROMISE,0,LONGTAIL,"margin 49.6% (price 41.99, cost 21.17); stock us=690 eu=0 cn=0 effective=690; variant payload us=690 total=690; description 274 chars, quality_score=n/a; 8 gallery images + primary",no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
07ad844f-3a96-4fef-b8cd-8a6309d3bee4,automatic-circulating-filter-cat-water-fountain,Automatic Cat Water Fountain – Circulating Filter Pet Drinker for Cats,active,true,cat,Cat Bowls & Feeders,Pet Supplies > Cat Supplies > Feeding Supplies > Cat Water Fountains,26.99,,12.47,53.8,2601100740171632100,CJ Dropshipping,available,1,41640,0,0,41640,41640,CN,false,,624,10,1084,88,A,true,automatic circulating filter cat water fountain,none-detected,28,0,0,0,11,5,2,6,4,8,8,4,5,3,3,59,UNUSABLE_SHIPPING_PROMISE,0,ACCESSORY_CANDIDATE,"margin 53.8% (price 26.99, cost 12.47); stock us=0 eu=0 cn=41640 effective=41640; variant payload us=0 total=0; description 1084 chars, quality_score=88; 10 gallery images + primary","no shipping window on record — conservative shipping score; problem signals: odor, hair; differentiators: automatic"
b194c6a0-7dcd-4842-93d4-14933d500a1d,wooden-bird-cage-aviary-flight-cage-with-4-perches-nest-and-slide-out-tray-for-indoor-outdoor-gray,"Wooden Bird Cage Aviary, Flight Cage With 4 Perches, Nest And Slide-Out Tray For Indoor Outdoor, Gray",active,true,unknown,pet-supplies,Pet Supplies > Bird Supplies > Habitats > Cages & Aviaries,149.99,187.49,248.99,-66,2016694830955548673,CJ Dropshipping,available,1,89,89,0,0,89,US,true,,,11,2773,,C,true,wooden bird cage aviary flight cage with 4 perches nest and slideout tray for indoor outdoor gray,none-detected,15,0,0,0,0,15,10,3,1,4,8,7,5,4,2,59,UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,1,LONGTAIL,"margin -66.0% (price 149.99, cost 248.99); stock us=89 eu=0 cn=0 effective=89; variant payload us=14 total=14; description 2773 chars, quality_score=n/a; 11 gallery images + primary",no shipping window on record — conservative shipping score; problem signals: waterproof; no quality/readiness score — spec confidence from copy length only; no weight on record — damage risk partly inferred; inventory sync stale or never run
0d81c870-510a-47f7-9407-b8b7d18a7b43,pawhut-wooden-dog-ramp-with-removable-guardrails-non-slip-surface-73-long-brown,Durable Dog Ramp – Wooden Non-Slip with Removable Guardrails for Dogs,active,true,dog,Dog Toys,Pet Supplies > Dog Supplies > Ramps & Stairs > Dog Ramp,225.99,271.99,150.88,33.2,2004398039021154305,CJ Dropshipping,unknown,1,6,6,0,0,6,US,true,,12470,6,274,89,A,true,pawhut wooden dog ramp with removable guardrails nonslip surface 73 long brown,none-detected,23,0,0,0,5,12,8,3,1,7,8,4,5,3,3,59,UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,1,LONGTAIL,"margin 33.2% (price 225.99, cost 150.88); stock us=6 eu=0 cn=0 effective=6; variant payload us=84 total=84; description 274 chars, quality_score=89; 6 gallery images + primary",no shipping window on record — conservative shipping score; problem signals: non-slip
8065b246-9db9-473e-8f99-da6b3b4a39ef,32-cat-litter-box-enclosure-with-scratching-mat-cat-entrance-fit-most-of-cat-and-litter-box-distress," 32"" Cat Litter Box Enclosure with Scratching Mat, Cat Entrance, Fit Most of Cat and Litter Box, Distressed White",inactive,false,cat,Cat Litter Boxes,Pet Supplies > Cat Supplies > Litter & Waste > Litter Box Enclosures,206.99,268.99,138.17,33.2,2003462770800570369,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,19000,8,1066,82,A,false,32 cat litter box enclosure with scratching mat cat entrance fit most of cat and litter box distressed white,none-detected,0,0,0,0,5,6,2,9,4,8,8,7,5,3,2,59,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.2% (price 206.99, cost 138.17); stock us=0 eu=0 cn=0 effective=0; variant payload us=32 total=32; description 1066 chars, quality_score=82; 8 gallery images + primary","column stock is 0 but CJ variant payload reports 32 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; problem signals: odor, litter, scratch; differentiators: furniture; inventory sync stale or never run"
d163f334-e959-4820-8a21-9dcb3852e1e4,cat-litter-box-enclosure-with-scratching-board-cat-washroom-end-side-table-31-5-x-19-x-20-walnut-bro," Cat Litter Box Enclosure with Scratching Board, Cat Washroom End Side Table, 31.5"" x 19"" x 20"", Walnut Brown",active,false,cat,Cat Litter Boxes,Pet Supplies > Cat Supplies > Litter & Housebreaking > Litter Box Enclosures,191.99,234.99,127.7,33.5,2003462632201035778,CJ Dropshipping,unknown,1,0,0,0,0,0,none,false,,17800,9,1053,82,C,true,cat litter box enclosure with scratching board cat washroom end side table 315 x 19 x 20 walnut brown,none-detected,2,0,0,0,5,6,2,9,4,8,8,7,5,3,2,59,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.5% (price 191.99, cost 127.7); stock us=0 eu=0 cn=0 effective=0; variant payload us=30 total=30; description 1053 chars, quality_score=82; 9 gallery images + primary","column stock is 0 but CJ variant payload reports 30 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; problem signals: odor, litter, scratch; differentiators: furniture; inventory sync stale or never run"
1ac09fcd-5b4f-4d2f-ac6d-7cb597234e33,duck-coop-wooden-duck-house-with-openable-roof-double-doors-natural-wood,Rabbit Hutch – Wooden Enclosure with Openable Roof & Double Doors,inactive,false,unknown,Rabbit Cages,Pet Supplies > Small Animal Supplies > Cages > Rabbit Hutch,302.99,372.99,202.08,33.3,2003470549751623682,CJ Dropshipping,unavailable,1,325,325,0,0,325,US,true,,19000,8,451,85,C,false,duck coop wooden duck house with openable roof  double doors natural wood,none-detected,0,0,0,0,5,15,8,0,4,7,8,4,2,3,3,59,UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,1,LONGTAIL,"margin 33.3% (price 302.99, cost 202.08); stock us=325 eu=0 cn=0 effective=325; variant payload us=190 total=190; description 451 chars, quality_score=85; 8 gallery images + primary",no shipping window on record — conservative shipping score; differentiators: dual
856b1199-ab06-46ce-aa6a-01d0c0ac068a,cat-litter-box-enclosure-end-side-table-with-scratching-pad,Cat Litter Box Enclosure End Side Table with Scratching Pad,inactive,false,cat,Cat Litter Boxes,Pet Supplies > Cat Supplies > Litter > Litter Box Enclosures,219.99,265.99,146.98,33.2,1991251570090610689,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,19050,8,2274,84,C,false,cat litter box enclosure end side table with scratching pad,none-detected,0,0,0,0,5,6,2,10,1,9,8,7,5,3,3,59,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,3,RETIRE_CANDIDATE,"margin 33.2% (price 219.99, cost 146.98); stock us=0 eu=0 cn=0 effective=0; variant payload us=38 total=38; description 2274 chars, quality_score=84; 8 gallery images + primary","column stock is 0 but CJ variant payload reports 38 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; problem signals: odor, tracking, litter, scratch"
201fcdf8-b752-4410-82e5-280f0ceeb71f,interactive-toys-designed-for-medium-and-large-dogs,Interactive Toys Designed For Medium And Large Dogs,inactive,false,dog,Dog Toys,Pet Supplies > Dog Supplies > Toys > Interactive Toys,39.95,49.99,15.99,60,1879004984536616962,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,150,6,1027,81,C,false,interactive toys designed for medium and large dogs,none-detected,0,0,0,0,11,6,2,6,4,8,8,4,5,3,2,59,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,ACCESSORY_CANDIDATE,"margin 60.0% (price 39.95, cost 15.99); stock us=0 eu=0 cn=0 effective=0; variant payload us=199 total=199; description 1027 chars, quality_score=81; 6 gallery images + primary","column stock is 0 but CJ variant payload reports 199 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; problem signals: anxiety, dental; differentiators: furniture; inventory sync stale or never run"
555fef95-35f1-49ee-93f2-f9fcc4e7afd0,foldable-dog-cage-portable-travel-dog-cage-with-three-door-mesh-windows-24in-grey,"Foldable Dog Cage, Portable Travel Dog Cage With Three-door Mesh Windows--24IN.grey",inactive,false,dog,Dog Houses,,97.99,121.99,49.21,49.8,2011378275049029634,CJ Dropshipping,unknown,1,629,629,0,0,629,US,true,,3788,1,989,,C,false,foldable dog cage portable travel dog cage with threedoor mesh windows24ingrey,confirmed,0,0,0,0,8,15,8,3,3,3,2,7,5,3,2,59,UNUSABLE_SHIPPING_PROMISE|DUPLICATE,1,LONGTAIL,"margin 49.8% (price 97.99, cost 49.21); stock us=629 eu=0 cn=0 effective=629; variant payload us=0 total=0; description 989 chars, quality_score=n/a; 1 gallery images + primary",no shipping window on record — conservative shipping score; problem signals: anxiety; differentiators: foldable; no quality/readiness score — spec confidence from copy length only; inventory sync stale or never run
a6104f87-f36d-43d1-b3bf-a49ccd6c692c,only-self-pickup-zwz-water-feeder,Only Self Pickup---ZWZ Water Feeder,inactive,false,unknown,Pet Drinking Tools,,45.99,59.99,18.48,59.8,2062023761393319938,CJ Dropshipping,unknown,1,16,16,0,0,16,US,true,,630,11,277,,C,false,,none-detected,0,0,0,0,11,12,10,0,1,2,8,4,5,3,3,59,UNUSABLE_SHIPPING_PROMISE|INVENTORY_BLOCKED,1,LONGTAIL,"margin 59.8% (price 45.99, cost 18.48); stock us=16 eu=0 cn=0 effective=16; variant payload us=21 total=21; description 277 chars, quality_score=n/a; 11 gallery images + primary",no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
6949ea05-4178-4de2-bb20-2246bd3c09c1,plush-pet-dog-flying-discs-chew-toys-interactivetug-of-war-dog-toys-with-bells-6949,Durable Dog Chew Toy – Plush Flying Disc with Bells for Dogs,active,false,dog,Dog Toys,Pet Supplies > Dog Supplies > Toys > Flying Disc Toy,25.99,32.99,10.49,59.6,1879341154051182594,CJ Dropshipping,unavailable,4,0,0,0,0,0,none,false,,45,10,1059,85,B1,true,plush pet dog flying discs chew toys interactivetug of war dog toys with bells insideturntablepattern washable biteresistant pet toys fordogs,none-detected,13,0,0,0,11,6,10,0,1,8,8,4,5,3,3,59,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,ACCESSORY_CANDIDATE,"margin 59.6% (price 25.99, cost 10.49); stock us=0 eu=0 cn=0 effective=0; variant payload us=398 total=398; description 1059 chars, quality_score=85; 10 gallery images + primary",column stock is 0 but CJ variant payload reports 398 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score
287f6134-d8f6-425a-bd1d-83aae3791e57,cute-bird-design-cat-teaser-toy-simulationparrot-cat-teaser-toy-interactive-cat-287f,Interactive Cat Teaser Toy – Flying Bird Design with Catnip,active,false,unknown,Cat Toys,Pet Supplies > Cat Supplies > Cat Toys > Teaser Toys,28.95,36.99,11.49,60.3,1879086424634589186,CJ Dropshipping,unavailable,6,0,0,0,0,0,none,false,,26,11,193,87,A,true,cute bird design cat teaser toy simulationparrot cat teaser toy interactive cat teaser toypet supplies catbirdtoy catnip,none-detected,12,0,0,0,13,6,10,0,1,6,8,4,5,3,3,59,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE|INSUFFICIENT_SPECS,3,RETIRE_CANDIDATE,"margin 60.3% (price 28.95, cost 11.49); stock us=0 eu=0 cn=0 effective=0; variant payload us=598 total=598; description 193 chars, quality_score=87; 11 gallery images + primary",column stock is 0 but CJ variant payload reports 598 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score
81c94a04-ac96-4c49-b49f-6be17203b04d,mewoo-washable-pet-bed-for-small-dogs-cats-23x23x7-inch-orthopedic-dog-bed-with-non-slip-bottom-plus,"Mewoo Washable Pet Bed For Small Dogs & Cats - 23x23x7 Inch Orthopedic Dog Bed With Non-Slip Bottom, Plush Round Bed For Puppies & Indoor Kittens, Grey",inactive,false,dog,Dog Beds,Pet Supplies > Dog Supplies > Beds > Dog Beds,59.95,71.99,29.99,50,1914527134641844225,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,1140,7,984,79,C,false,mewoo washable pet bed for small dogs  cats  23x23x7 inch orthopedic dog bed with nonslip bottom plush round bed for puppies  indoor kittens grey,none-detected,0,0,0,0,8,6,2,9,1,8,8,7,5,3,2,59,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,LONGTAIL,"margin 50.0% (price 59.95, cost 29.99); stock us=0 eu=0 cn=0 effective=0; variant payload us=200 total=200; description 984 chars, quality_score=79; 7 gallery images + primary","column stock is 0 but CJ variant payload reports 200 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; problem signals: non-slip, orthopedic, joint; inventory sync stale or never run"
26e9a8ca-eed1-43c7-a0d3-e5a9bc298819,54-2-story-weatherproof-stackable-elevated-wooden-rabbit-hutch-with-enclosed-run-and-pull-out-trays," 54"" 2-Story Weatherproof Stackable Elevated Wooden Rabbit Hutch with Enclosed Run and Pull-Out Trays",inactive,false,unknown,Rabbit Cages,,311.99,390.99,208.08,33.3,2003465259402768386,CJ Dropshipping,unavailable,1,76,111,0,0,111,US,true,,20860,8,936,,C,false,54 2story weatherproof stackable elevated wooden rabbit hutch with enclosed run and pullout trays,none-detected,0,0,0,0,5,15,8,0,4,3,8,4,5,3,4,59,UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,1,LONGTAIL,"margin 33.3% (price 311.99, cost 208.08); stock us=111 eu=0 cn=0 effective=111; variant payload us=0 total=0; description 936 chars, quality_score=n/a; 8 gallery images + primary",no shipping window on record — conservative shipping score; differentiators: enclosed; no quality/readiness score — spec confidence from copy length only
d3f8b8c6-5846-4d38-a39e-b89efe3dca7f,dog-puzzle-toy-adjustable-treat-dispensing-ball-food-dispenser-tough-slow-feeder-puppy-enrichment-tr,"Dog Puzzle Toy, Adjustable Treat Dispensing Ball Food Dispenser Tough Slow Feeder Puppy Enrichment Training Toy Pet Interactive Chase Toys For Small Medium Large Dogs",active,false,dog,Dog Toys,Pet Supplies > Dog Supplies > Toys > Puzzle Toy,34.95,42.99,13.99,60,2002998448340127745,CJ Dropshipping,unknown,1,0,0,0,0,0,none,false,,200,7,1529,75,C,true,dog puzzle toy adjustable treat dispensing ball food dispenser tough slow feeder puppy enrichment training toy pet interactive chase toys for small medium large dogs,none-detected,0,0,0,0,11,6,2,6,1,9,8,4,5,3,4,59,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,ACCESSORY_CANDIDATE,"margin 60.0% (price 34.95, cost 13.99); stock us=0 eu=0 cn=0 effective=0; variant payload us=77 total=77; description 1529 chars, quality_score=75; 7 gallery images + primary","column stock is 0 but CJ variant payload reports 77 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; problem signals: anxiety, slow feeder"
01ba5e60-76bb-49db-bb9d-47cb2cccfd42,staircase-ramps-designed-for-small-dogs-and-cats-high-density-foam-curved-pet-steps-dog-steps-1,"Staircase Ramps Designed For Small Dogs And Cats, High-density Foam Curved Pet Steps, Dog Steps",inactive,false,dog,Dog Beds,,80.95,102.99,40.43,50.1,2011377833518075905,CJ Dropshipping,unknown,1,19,19,0,0,19,US,true,,2046,1,1020,,C,false,staircase ramps designed for small dogs and cats highdensity foam curved pet steps dog steps,confirmed,0,0,0,0,11,12,8,3,3,3,2,7,5,3,2,59,UNUSABLE_SHIPPING_PROMISE|DUPLICATE,1,LONGTAIL,"margin 50.1% (price 80.95, cost 40.43); stock us=19 eu=0 cn=0 effective=19; variant payload us=0 total=0; description 1020 chars, quality_score=n/a; 1 gallery images + primary",no shipping window on record — conservative shipping score; problem signals: joint; differentiators: furniture; no quality/readiness score — spec confidence from copy length only; inventory sync stale or never run
847b0884-16e1-481c-b687-26a966ec245d,pet-sofa-dog-sofa-for-small-dogs-with-storage-dark-blue," Pet Sofa Dog Sofa for Small Dogs with Storage, Dark Blue",active,true,dog,Dog Toys,,174.99,217.99,99.87,42.9,2003455352269893634,CJ Dropshipping,unknown,1,90,90,0,0,90,US,true,,8350,9,274,,C,true,pet sofa dog sofa for small dogs with storage dark blue,none-detected,30,0,0,0,8,15,10,0,1,2,8,4,5,3,3,59,UNUSABLE_SHIPPING_PROMISE,0,LONGTAIL,"margin 42.9% (price 174.99, cost 99.87); stock us=90 eu=0 cn=0 effective=90; variant payload us=224 total=224; description 274 chars, quality_score=n/a; 9 gallery images + primary",no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
0add9511-9a72-4a79-bfe3-debe6ffef472,prokel-dog-toys-squeak-chew-toys-tough-ballfor-medium-large-extra-aggressive-0add,Durable Dog Chew Toy – Interactive Squeaky Ball for Aggressive Chewers,active,false,dog,Dog Toys,Pet Supplies > Dog Supplies > Toys > Chew Toy,39.95,50.99,15.99,60,1878726529825538049,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,248,8,876,85,B1,true,prokel dog toys squeak chew toys tough ballfor medium large extra aggressive chewersringdogs breed interactive enduring indestructiblesqueaky toy training fetch orange plainindestructible dogtoy squea,none-detected,15,0,0,0,11,6,10,0,1,8,8,4,5,3,3,59,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,ACCESSORY_CANDIDATE,"margin 60.0% (price 39.95, cost 15.99); stock us=0 eu=0 cn=0 effective=0; variant payload us=199 total=199; description 876 chars, quality_score=85; 8 gallery images + primary",column stock is 0 but CJ variant payload reports 199 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score
3be1e101-d58f-4762-8864-72e1c65327ee,winter-warmth-thickened-universal-pet-bed,Winter Warmth Thickened Universal Pet Bed,inactive,false,unknown,Dog Toys,Pet Supplies > Dog Supplies > Dog Beds & Furniture > Dog Beds,9.99,12.49,2.7,73,2603090240501630100,CJ Dropshipping,discontinued,1,114911,0,0,114911,114911,CN,false,,1500,7,274,83,B1,false,,none-detected,0,0,0,0,15,5,2,0,4,7,8,7,5,3,2,58,UNRELIABLE_SUPPLIER|UNUSABLE_SHIPPING_PROMISE,1,ACCESSORY_CANDIDATE,"margin 73.0% (price 9.99, cost 2.7); stock us=0 eu=0 cn=114911 effective=114911; variant payload us=0 total=0; description 274 chars, quality_score=83; 7 gallery images + primary",no shipping window on record — conservative shipping score; differentiators: furniture; inventory sync stale or never run
87f87bdf-0851-44af-9612-1c80ac6c4b81,foldable-dog-cage-portable-travel-dog-cage-with-three-door-mesh-windows-24in-black,"Foldable Dog Cage, Portable Travel Dog Cage With Three-door Mesh Windows--24IN.black",active,true,dog,Dog Toys,Pet Supplies > Dog Supplies > Carriers > Cages,79.99,121.99,49.21,38.5,2011378206023708673,CJ Dropshipping,unknown,1,79,79,0,0,79,unknown,true,,3788,2,274,,C,true,foldable dog cage portable travel dog cage with threedoor mesh windows24inblack,none-detected,13,0,0,0,5,15,10,0,4,2,4,7,5,3,3,58,UNUSABLE_SHIPPING_PROMISE,0,LONGTAIL,"margin 38.5% (price 79.99, cost 49.21); stock us=79 eu=0 cn=0 effective=79; variant payload us=188 total=188; description 274 chars, quality_score=n/a; 2 gallery images + primary",no shipping window on record — conservative shipping score; differentiators: foldable; no quality/readiness score — spec confidence from copy length only
acdfff1c-6803-41f9-a207-93ceebcd35a1,dog-sofa-couch-bed-with-washable-cushion-for-large-dogs-cats-green," Dog Sofa Couch Bed with Washable Cushion for Large Dogs, Cats, Green",active,true,dog,Dog Toys,Pet Supplies > Dog Supplies > Beds > Sofa Beds,156.99,200.99,104.72,33.3,2003455281133821954,CJ Dropshipping,unknown,1,156,156,0,0,156,US,true,,11460,9,274,,C,true,dog sofa couch bed with washable cushion for large dogs cats green,none-detected,21,0,0,0,5,15,8,0,1,2,8,7,5,3,4,58,UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,1,LONGTAIL,"margin 33.3% (price 156.99, cost 104.72); stock us=156 eu=0 cn=0 effective=156; variant payload us=36 total=36; description 274 chars, quality_score=n/a; 9 gallery images + primary",no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only
0478e495-e2bf-402e-9c78-9b6c4903b3a3,small-animal-cage-with-wheels-pet-playpen-for-rat-syrian-hamster-kitten-ferrets-0478,"Hamster Habitat Cage – Multi-Level Playpen with Wheels for Hamsters, Rats & Chinchillas",inactive,false,unknown,Hamster Cages,Pet Supplies > Small Animal Supplies > Habitats > Cage,179.99,218.99,120.17,33.2,2009549764775940098,CJ Dropshipping,unknown,1,4,4,0,0,4,US,true,,13000,13,527,86,C,false,small animal cage with wheels pet playpen for rat syrian hamster kitten ferrets chinchillas with bottom storage shelf removable tray ramp,none-detected,0,0,0,0,5,12,8,0,4,7,8,7,2,3,2,58,UNUSABLE_SHIPPING_PROMISE|UNACCEPTABLE_MARGIN,1,LONGTAIL,"margin 33.2% (price 179.99, cost 120.17); stock us=4 eu=0 cn=0 effective=4; variant payload us=0 total=0; description 527 chars, quality_score=86; 13 gallery images + primary",no shipping window on record — conservative shipping score; differentiators: multi-level; inventory sync stale or never run
fe783ca2-a388-497b-9030-09b678383886,2-level-hamster-cage-with-openable-top-door-shelf-ladder-gray," 2-Level Hamster Cage with Openable Top, Door, Shelf, Ladder, Gray",inactive,false,unknown,Hamster Cages,,133.99,168.99,76.76,42.7,2003464830263795713,CJ Dropshipping,unknown,1,216,216,0,0,216,US,true,,6000,8,2275,,C,false,2level hamster cage with openable top door shelf ladder gray,none-detected,0,0,0,0,8,15,8,0,1,4,8,7,5,0,2,58,UNUSABLE_SHIPPING_PROMISE,0,LONGTAIL,"margin 42.7% (price 133.99, cost 76.76); stock us=216 eu=0 cn=0 effective=216; variant payload us=0 total=0; description 2275 chars, quality_score=n/a; 8 gallery images + primary",no shipping window on record — conservative shipping score; no quality/readiness score — spec confidence from copy length only; inventory sync stale or never run
8b4592c7-52f2-4178-86f8-f7a9d02b338c,cat-tree-with-built-in-bed-multi-function-cat-furniture-with-sisal-scratcher-interactive-toys-and-co,"Cat Tree With Built-in Bed - Multi-Function Cat Furniture With Sisal Scratcher, Interactive Toys, And Cozy Resting Spots For Cats",inactive,false,cat,Cat Trees & Condos,,87.95,107.99,50.18,42.9,1955539274326892545,CJ Dropshipping,unavailable,1,0,0,0,0,0,none,false,,4799,6,942,,C,false,cat tree with builtin bed  multifunction cat furniture with sisal scratcher interactive toys and cozy resting spots for cats,none-detected,0,0,0,0,8,6,2,6,7,3,8,7,5,3,3,58,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,LONGTAIL,"margin 42.9% (price 87.95, cost 50.18); stock us=0 eu=0 cn=0 effective=0; variant payload us=181 total=181; description 942 chars, quality_score=n/a; 6 gallery images + primary","column stock is 0 but CJ variant payload reports 181 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; problem signals: scratch, hide; differentiators: furniture, sisal; no quality/readiness score — spec confidence from copy length only"
f72fc96d-2bcc-4f44-957e-8edd454f1517,youmile-hip-joint-health-supplement-for-dogs-120-chews-glucosamine-chondroitin-f72f,Dog Hip & Joint Supplement – Glucosamine Chondroitin MSM Chews,active,false,dog,Dog Food & Treats,Pet Supplies > Dog Supplies > Health Supplies > Hip & Joint Supplement,47.95,60.99,23.98,50,2011340078017429506,CJ Dropshipping,unavailable,4,0,0,0,0,0,none,false,,360,12,277,86,B1,true,youmile hip  joint health supplement for dogs 120 chews glucosamine chondroitin msm dog chews with hyaluronic acid liver flavored bone  joint support supplement for all breeds,none-detected,6,0,0,0,8,6,10,3,1,7,8,4,5,3,3,58,NO_REAL_STOCK|NO_US_DELIVERY_PATH|UNUSABLE_SHIPPING_PROMISE,2,LONGTAIL,"margin 50.0% (price 47.95, cost 23.98); stock us=0 eu=0 cn=0 effective=0; variant payload us=800 total=800; description 277 chars, quality_score=86; 12 gallery images + primary",column stock is 0 but CJ variant payload reports 800 US units — needs re-sync before trusting; no shipping window on record — conservative shipping score; problem signals: joint
